links,title,code,country,uuid,location,property_type,type,price,area_square_vara,privacy,description,image_urls,created_time,uploaded_time,Construction Area,Rooms,full_bathroom,half_bathroom,Parking Lot,levels
https://remax-central.com.sv/en/properties/house-in-calle-la-mascota-col-maquilishuat,HOUSE IN CALLE LA MASCOTA COL MAQUILISHUAT,V01-003971,El Salvador,bfec60c0-0480-4267-8753-417c9348224a,Colonia Maquilishuat,Residential,Sale,150000,937.4 ,,"Located in one of the most exclusive and busiest areas of San Salvador, this corner property on Calle La Mascota offers an unparalleled opportunity for commercial use. Perfect for businesses seeking visibility and accessibility, this house combines a functional design with a privileged environment.

Strategic Location: Located on a high-traffic corner, the property guarantees maximum exposure for your business. The proximity to important communication routes and shopping centers ensures a constant flow of potential clients.

Large and Flexible Spaces: The house has a generous living room area and a large space that can be adapted according to the needs of the business. The areas are designed to offer versatility, allowing easy layout for different types of businesses.
Visibility and Accessibility: The corner facade provides exceptional visibility and direct access from two main streets. This facilitates access for clients and suppliers, making this property an ideal choice for businesses that require high exposure.

Attractive Design: The house has an attractive and modern architectural design, with high-quality finishes that reflect professionalism. The large windows and well-maintained façade provide a professional and welcoming appearance.
Infrastructure and Services: Equipped with modern infrastructure that includes air conditioning, security systems, and efficient electrical and telecommunications connections. The property is ready to operate without the need for major renovations.
Environment and Security: The area is known for its security and for being an area with great prestige. The environment is well maintained and has high-end services and shops, which complements the commercial proposal of the property.

Investment Opportunity:
This corner house on Calle La Mascota Col Maquilishuat in San Salvador represents an excellent investment opportunity for companies looking to establish themselves in a prime location. The combination of visibility, space and accessibility makes this property a highly attractive option for a variety of commercial uses.

For more information or to schedule a visit, do not hesitate to contact us. Don't miss this unique opportunity to position your business in the heart of San Salvador!FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/CLFSolwzF8ntaVPcuLes-large.png', 'https://remax-central.com.sv/storage/properties/ovHAEd3QdDEJJeim4qmg-large.png', 'https://remax-central.com.sv/storage/properties/6eOjwkDfjRPnOoNzb0Xs-large.png', 'https://remax-central.com.sv/storage/properties/mp6LgTTtOdfuMkYjU2Dg-large.png', 'https://remax-central.com.sv/storage/properties/0YSzYCth5oKxUgkSMZni-large.png', 'https://remax-central.com.sv/storage/properties/eUyYMelT5fcrbPJwikKh-large.png', 'https://remax-central.com.sv/storage/properties/LzSoLTezBhw8qvYNBv42-large.png', 'https://remax-central.com.sv/storage/properties/xuDwOknSZeKbtri8QYYc-large.png']",24-10-28 17:19:03,24-10-28 17:19:03,353.57 ,3,3,1,2,1
https://remax-central.com.sv/en/properties/house-for-sale-114,HOUSE FOR SALE,V01-003959,El Salvador,7568d739-108a-488f-986d-af9931b76083,San Martin,Residential,Sale,45000,59.45 ,Private,"House for sale de 1 plant, it is private. It has 2 bedrooms, kitchen, 1 bathroom complete and area of laundry. The parking is common for sludge, Its near the Center Commercial Altavista, on Golden Highway. The House has been completely remodeled.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/56peZyUo8Kdf1T0opiMa-large.png', 'https://remax-central.com.sv/storage/properties/L4KtNga5kDh2ww7WI36z-large.png', 'https://remax-central.com.sv/storage/properties/5JjAJLsIsY5MppsLXWtE-large.png', 'https://remax-central.com.sv/storage/properties/NnVhsXqP32pUpXQfdPKs-large.png', 'https://remax-central.com.sv/storage/properties/e4xXjWkgSenmVUsgsbje-large.png', 'https://remax-central.com.sv/storage/properties/a85eRUwHTTCZcopOAUDo-large.png', 'https://remax-central.com.sv/storage/properties/25FqLv6WunR4nFPYfwgu-large.png', 'https://remax-central.com.sv/storage/properties/apiHxH89TkfP8XcpdUZo-large.png', 'https://remax-central.com.sv/storage/properties/KNd5OPBkOrQV4Cxpw2Aj-large.png']",24-10-28 17:19:13,24-10-28 17:19:13,50 ,2,1,,,1
https://remax-central.com.sv/en/properties/land-on-sale-at-san-pedro-perulapan,LAND ON SALE AT SAN PEDRO PERULAPAN,V15-003981,El Salvador,79ab5b94-20ad-4a6e-b1f3-70ec45f5e027,Cojutepeque,Terrain,Sale,5000,21617.01 ,,"In an area of ​​2.1617 mz, 15108.34 m2 and 21617.01 V2, just 2 km from the Urban Center and Shopping Center, in front of the Oro highway, we find this interesting land with a hilly surface, whose shape is irregular, which has vehicular access. , ideal for wineries, projects and more.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/7iVb91cDVPV80f0ok382-large.png', 'https://remax-central.com.sv/storage/properties/ltuvgzCZJtY2LIjJ3YNp-large.png', 'https://remax-central.com.sv/storage/properties/1nwNYM7q2ZNOOMMA0eKF-large.png', 'https://remax-central.com.sv/storage/properties/QxRzmmd5HtD5Yz9H0LKz-large.png', 'https://remax-central.com.sv/storage/properties/nPH0NmgXHFPyfxqWM2HP-large.png', 'https://remax-central.com.sv/storage/properties/LQVOHLFiCDCzJ5oBV0V3-large.png', 'https://remax-central.com.sv/storage/properties/drL4JHOvGR2GjvRlE63z-large.png', 'https://remax-central.com.sv/storage/properties/qMXzCMAOjp8Muwohe6jL-large.png']",24-10-28 17:19:24,24-10-28 17:19:24,15108.34 ,,,,,
https://remax-central.com.sv/en/properties/office-for-rent-in-colonia-utila-1/a,Office two for rent in Colonia Utila,A07-003951,El Salvador,2b7de2b3-5975-4fc6-a176-e76aed7b9c2b,Santa Tecla,Commercial,Rent,,28 ,,"Modern semi-furnished office for rent in Colonia Utila, Monthly rental fee $600 plus VAT, for 2 people max. Including water, electricity and reception service.
Located a few steps from accessibility to public transportation and with extensive connectivity through South Boulevard and Pan-American Highway.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/8YlMpTW6KW14Ra5DKOKS-large.png', 'https://remax-central.com.sv/storage/properties/CtbLmYwMVtdaY6tSE6nA-large.png', 'https://remax-central.com.sv/storage/properties/1od9oXD2OaI2M1MtGeRW-large.png', 'https://remax-central.com.sv/storage/properties/yLTgrRHgg1SUGq83jcQR-large.png']",24-10-28 17:19:30,24-10-28 17:19:30,20 ,1,1,,,1
https://remax-central.com.sv/en/properties/office-for-rent-in-colonia-utila/a,Office one for rent in Colonia Utila,A07-003941,El Salvador,c285c57c-c9b0-43d5-abed-638bb4b0e075,Santa Tecla,Commercial,Rent,,28 ,,"Modern semi-furnished office for rent in Colonia Utila, Monthly rental fee $600 plus VAT, Including water, electricity and reception service.
Located a few steps from accessibility to public transportation and with extensive connectivity through South Boulevard and Pan-American Highway.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/NgLdib9SIGutDRHaeEdY-large.png', 'https://remax-central.com.sv/storage/properties/hlKrY1OInONSxLulxvxu-large.png', 'https://remax-central.com.sv/storage/properties/HXrcdudDH2HZKz6ajB89-large.png', 'https://remax-central.com.sv/storage/properties/XEx9uRiKblOioRht1P9V-large.png', 'https://remax-central.com.sv/storage/properties/s8Rea2mfqqlbpsNdjrzB-large.png', 'https://remax-central.com.sv/storage/properties/C01daQKNCbKhhKLGj0fD-large.png', 'https://remax-central.com.sv/storage/properties/8B85kv5v2bM9G4kRMC9B-large.png']",24-10-28 17:19:38,24-10-28 17:19:38,20 ,1,1,,,1
https://remax-central.com.sv/en/properties/space-for-rent-plaza-santa-monica-la-union/a,SPACE FOR RENT PLAZA SANTA MONICA (LA UNION),A07-003976,El Salvador,26f2b3b7-89b5-421d-92ec-b019d3c33488,Conchagua,Commercial,Rent,,40 ,,"Entering the department of the Union on the Pan-American Highway we will have a new Santa Monica Shopping Plaza, which will find very representative brands from our country and foreigners.
It will have 32 premises of 33.61M2 located on two levels, the first level for commercial use and the second level for offices, clinics, etc.
We will also have a large two-level premises of 718.85m2 which can be used for a supermarket, hardware store, gyms, etc.
The entire shopping center will have 40 comfortably located parking spaces for all customers in the plaza.
A garden with parking on the edge of the street has been left for some franchise that wants to set up its premises independently and there will be a street that surrounds it in case they have self-service.
The department of La Union is a thriving department in full development and all its inhabitants need various services that the plaza can provide.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/uBXsMDyAvgTfJgt8yWia-large.png', 'https://remax-central.com.sv/storage/properties/QxmIcpml0xFW0X8CocPh-large.png', 'https://remax-central.com.sv/storage/properties/xeCOK4sfpUxpsEbWHDv1-large.png', 'https://remax-central.com.sv/storage/properties/zAaZ1FUfYGkui0nI7SOP-large.png', 'https://remax-central.com.sv/storage/properties/pi6ARJ0qFyZNRumILFTY-large.png', 'https://remax-central.com.sv/storage/properties/NjlBCOzdrsyQ03HgSaPf-large.png']",24-10-28 17:19:47,24-10-28 17:19:47,40 ,,,,,
https://remax-central.com.sv/en/properties/lot-for-sale-in-parcelacion-california-colon-la-libertad,"LOT FOR SALE IN PARCELACION CALIFORNIA, COLON, LA LIBERTAD",V15-003963,El Salvador,cbccce91-0e8b-44aa-bec1-423df10d3a4d,Lourdes Colon,Terrain,Sale,45000,500 ,,"Lot of 500 V2 (350M2) for sale in Parcelación California in Colón, La Libertad, near the road that leads from Sonsonate to San Salvador.

Located in a semi-rural area with significant growth potential, and very close to commercial and industrial areas, this property is ideal for educational institutions, clinics, or offices, as well as for those looking to develop a residential apartment project.

Additionally, the parcel is beginning to benefit from infrastructure and security improvements, which forecast an increase in the area's value in the medium term. This is a perfect opportunity for those looking to get ahead of the market and acquire a property with significant appreciation potential.

Don't miss out on this excellent opportunity to acquire a property with great potential in a growing area! Contact me today for more details and to schedule a visit.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/Hm4R5LUAYlGmeQWJ19Cj-large.png', 'https://remax-central.com.sv/storage/properties/q5xgTfsBij1QrMVomLwY-large.png', 'https://remax-central.com.sv/storage/properties/xJXzNtLtA5ozsiJNuTkA-large.png', 'https://remax-central.com.sv/storage/properties/BPOWWbw6v4D09LlIbqea-large.png', 'https://remax-central.com.sv/storage/properties/D8qkzY6oZDaNsk9fG2nL-large.png', 'https://remax-central.com.sv/storage/properties/S9TecV5ViRPf1rx2KNlG-large.png']",24-10-28 17:20:00,24-10-28 17:20:00,,,,,,
https://remax-central.com.sv/en/properties/apartment-for-sale-nuva-112,"APARTMENT FOR SALE ""NUVA 112""",V01-003933,El Salvador,9ed7f35b-8093-41d2-b107-40c1669d9042,Santa Tecla,Residential,Sale,3000,100 ,Private,"Excellent opportunity to live or invest in modern apartment in a residential area of Santa Tecla, very close to Centro Comercial La Skina and Centro Comercial Santa Rosa.

With pleasant climate and spectacular view to Cordillera del Balsamo and Santa Tecla. 

Very illuminated spaces. 

The apartment has 2 bedrooms with closet Olins. The master bedroom has a bathroom and a small terrace with panoramic view to Cordillera del Balsamo, Santa Tecla and Volcano of San Salvador; the junior bedroom shares a full social bathroom. 

It has living room, integrated and spacious kitchen, pantry and granite top by Olins and modern lighting. 

The terrace of the living room has a nice view to the south of Santa Tecla. 

It has complete service area with bathroom, sink and laundry center. 

It has 2 parking spaces, one located in the basement and the other right at the main entrance of the building.

Nuva 112 is a modern building with elegant and functional design. Its location is excellent because it has several access roads. Its elegant rooftop has a panoramic view. 

It also has a “Co working” area, equipped gym, social area with swimming pool and is “Pet friendly”.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/x3pHyGlyV17bFG5tTXUg-large.png', 'https://remax-central.com.sv/storage/properties/3n36QBPou1SJXN80lU4w-large.png', 'https://remax-central.com.sv/storage/properties/ig8JrvED83Q1amy6lTSn-large.png', 'https://remax-central.com.sv/storage/properties/aCfWOnZU0VeSoEdeCxUI-large.png', 'https://remax-central.com.sv/storage/properties/ZJUhqIHtHVgeQEWAozg9-large.png', 'https://remax-central.com.sv/storage/properties/ILaFOu0nqELhurU1Lf6X-large.png', 'https://remax-central.com.sv/storage/properties/IasrXxt4bHDrFxglzStD-large.png', 'https://remax-central.com.sv/storage/properties/we2yrjxohWW5lDPuSDCU-large.png', 'https://remax-central.com.sv/storage/properties/yWO32rRThvwIMvYYXtEN-large.png', 'https://remax-central.com.sv/storage/properties/yDDSgyKxrTaFQ4EeY0ka-large.png']",24-10-28 17:20:20,24-10-28 17:20:20,94.95 ,2,2,1,2,1
https://remax-central.com.sv/en/properties/house-in-sale-la-cima,FOR SALE HOUSE IN LA CIMA,V01-003960,El Salvador,92d40a6e-95c7-4e90-b7e8-ba6494332ea2,La Cima,Residential,Sale,85000,430 ,Private,"House for sale in La Cima with an annex apartment:
Main house:
First level: Living room, dining room, kitchen, guest bathroom, laundry area, covered patio
Second level: 3 bedrooms, 1 bathroom, terrace, large family room, and study
Annex apartment:
First level: Living room, dining room, kitchen, laundry area, guest bathroom
Second level: 3 bedrooms, bathroom, family room, terrace
Both properties have beautiful views of San SalvadorFacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/Zepp0N3a7xCMKaJHk9QY-large.png', 'https://remax-central.com.sv/storage/properties/Umouj9RsMcO6NnDXnRMb-large.png', 'https://remax-central.com.sv/storage/properties/O5hK2WZPfMoas5YNeGaq-large.png', 'https://remax-central.com.sv/storage/properties/18yvDs39KDphxTqIdqPQ-large.png', 'https://remax-central.com.sv/storage/properties/0sWVoJx2okEqz4vyjNdU-large.png', 'https://remax-central.com.sv/storage/properties/WfwF2STjmMFipD6FhpnJ-large.png', 'https://remax-central.com.sv/storage/properties/juycElcPczr4mTLiOpty-large.png', 'https://remax-central.com.sv/storage/properties/R34hYLu5mCWlotJkSusi-large.png', 'https://remax-central.com.sv/storage/properties/Kl8CNwHQJ6PeyaUcwJlz-large.png', 'https://remax-central.com.sv/storage/properties/hQmLjwtYTK3eGEqbmxAw-large.png', 'https://remax-central.com.sv/storage/properties/A9dZvk7PNmy4gieVoxS3-large.png']",24-10-28 17:20:33,24-10-28 17:20:33,300 ,3,1,1,5,2
https://remax-central.com.sv/en/properties/two-level-building-plus-warehouse-for-sale-in-lourdes,TWO-LEVEL BUILDING PLUS WAREHOUSE FOR SALE IN LOURDES,V07-003946,El Salvador,aab14219-bea8-4077-afde-db55695961ef,Lourdes Colon,Commercial,Sale,550000,1001.56 ,,,"['https://remax-central.com.sv/storage/properties/7Of4XbP9zi7hnzM00z4Q-large.png', 'https://remax-central.com.sv/storage/properties/5k2YN1JihOAM7nsl4e73-large.png', 'https://remax-central.com.sv/storage/properties/6dldzN7sraMLRLBgnqpC-large.png', 'https://remax-central.com.sv/storage/properties/t5CZmVNj63MHzR2DWBBT-large.png', 'https://remax-central.com.sv/storage/properties/muVMU5nas1UPzToBYiza-large.png', 'https://remax-central.com.sv/storage/properties/16I3L4YVpWuuEsJkzrvB-large.png']",24-10-28 17:20:56,24-10-28 17:20:56,700 ,8,5,2,5,2
https://remax-central.com.sv/en/properties/brand-new-3-bedroom-apartment-for-sale-in-artea,Brand new 3-bedroom apartment for sale in Artea,V26-003952,El Salvador,8338c5bb-46aa-482b-9b93-7b456d82a8b2,Nuevo Cuscatlan,Condominium,Sale,305000,172 ,Private,"Spacious apartment of approximately 120 m² on a 4th level with a beautiful view of the forest from the entire social area and the main room. The social area is made up of an open kitchen, dining room, living room and terrace, a private area with 3 bedrooms and three full bathrooms, laundry area, 2 covered parking spaces.
Amenities: rooftop, event room, games room, gym
The Artea complex is located in Nuevo Cuscatlán, La Libertad, an area of ​​extensive development, with immediate connectivity to the highway to Puerto de La Libertad and Santa Elena, with everything you need nearby: sports complexes, shopping centers, schools and universities.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/xptA2yS71W7Y0mss3arZ-large.png', 'https://remax-central.com.sv/storage/properties/onjGArK1v6AvW8xxG41F-large.png', 'https://remax-central.com.sv/storage/properties/JGH4ZGEAKw4iPJ2HmRMo-large.png', 'https://remax-central.com.sv/storage/properties/BxGBXXYzt3ffQiYH8Rk0-large.png', 'https://remax-central.com.sv/storage/properties/u9gqiormB1qKnzjYJWmg-large.png', 'https://remax-central.com.sv/storage/properties/32iXI7wTQLDlWjSYChMs-large.png', 'https://remax-central.com.sv/storage/properties/uSyGY3Uu19aRdmIz47e4-large.png', 'https://remax-central.com.sv/storage/properties/O4O1BZ9OIAQ4IzHyWVTJ-large.png', 'https://remax-central.com.sv/storage/properties/G6JMFTZsBK7eciP9JXzm-large.png', 'https://remax-central.com.sv/storage/properties/ifCvl7SmlV7cRjI8ESK9-large.png', 'https://remax-central.com.sv/storage/properties/pGbjfNyhHV7uLzxrcLnW-large.png', 'https://remax-central.com.sv/storage/properties/VuFGAOkESHkE779IgPjt-large.png', 'https://remax-central.com.sv/storage/properties/5EwV46OwiIhkSLkiIaaA-large.png']",24-10-28 17:21:18,24-10-28 17:21:18,120 ,3,3,,2,1
